Equipe,Jogador,#,Nação,Pos.,Idade,Min.,Gols,Assis.,PB,PT,TC,CaG,CrtsA,CrtV,Contatos,Div,Crts,Bloqueios,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Conduções,PrgC,Tent,Suc,Data
FC Dallas,Dante Sealy,11,USA,WB,21-081,56,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,0,0,11,16,"68,8",1,8,1,2,2,2024-07-07
FC Dallas,Petar Musa,9,CRO,FW,26-125,34,1,0,0,0,2,2,0,0,16,0,0,1,0.8,0.8,0.0,0,0,10,11,"90,9",1,10,0,1,0,2024-07-07
FC Dallas,Ema Twumasi,22,GHA,WB,27-050,90,0,0,0,0,1,0,0,0,44,5,0,1,0.1,0.1,0.0,0,0,27,34,"79,4",0,22,2,0,0,2024-07-07
FC Dallas,Sam Junqua,29,USA,CB,27-241,90,0,0,0,0,0,0,0,0,55,4,2,2,0.0,0.0,0.0,0,0,38,45,"84,4",3,33,0,1,1,2024-07-07
FC Dallas,Omar Gonzalez,3,USA,CB,35-270,79,0,0,0,0,0,0,0,0,55,0,0,0,0.0,0.0,0.0,0,0,49,53,"92,5",1,49,0,0,0,2024-07-07
FC Dallas,Marco Farfan,4,USA,CB,25-238,11,0,0,0,0,0,0,0,0,10,1,1,0,0.0,0.0,0.0,0,0,6,6,"100,0",1,3,0,0,0,2024-07-07
FC Dallas,Nkosi Tafari,17,USA,CB,27-117,90,0,0,0,0,0,0,0,0,61,1,0,1,0.0,0.0,0.0,1,0,43,54,"79,6",3,42,0,0,0,2024-07-07
FC Dallas,Maarten Paes,30,NED,GK,26-054,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,35,42,"83,3",0,30,0,0,0,2024-07-07
Rapids,Rafael Navarro,9,BRA,FW,24-084,82,0,0,0,0,2,1,0,0,32,0,0,1,0.1,0.1,0.2,5,1,12,20,"60,0",4,26,1,7,3,2024-07-07
Rapids,Darren Yapi,77,USA,FW,19-231,8,1,0,0,0,1,1,0,0,8,0,0,1,0.1,0.1,0.0,0,0,3,4,"75,0",0,3,0,0,0,2024-07-07
Rapids,Omir Fernandez,11,USA,LW,25-150,66,0,0,0,0,1,0,0,0,33,2,2,0,0.2,0.2,0.0,2,1,11,20,"55,0",5,13,1,3,0,2024-07-07
Rapids,Jonathan Lewis,7,USA,LW,27-033,24,1,1,0,0,1,1,0,0,10,0,0,0,0.6,0.6,0.1,1,1,5,7,"71,4",4,8,0,2,0,2024-07-07
Rapids,Kevin Cabral,91,FRA,RW,24-363,66,1,1,0,0,2,1,0,0,23,1,1,0,0.7,0.7,0.2,2,1,9,15,"60,0",2,16,2,0,0,2024-07-07
Rapids,Calvin Harris,14,ENG,RW,24-109,24,0,1,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.7,3,1,9,10,"90,0",2,15,1,1,1,2024-07-07
Rapids,Cole Bassett,23,USA,AM,22-345,90,1,1,0,0,2,1,0,0,54,2,0,0,0.3,0.3,0.7,2,1,38,46,"82,6",8,32,3,3,0,2024-07-07
Rapids,Connor Ronan,20,IRL,DM,26-123,90,0,0,0,0,1,0,0,0,93,0,2,1,0.0,0.0,0.0,2,1,69,83,"83,1",11,53,0,1,0,2024-07-07
Rapids,Oliver Larraz,18,USA,DM,22-295,84,0,0,0,0,1,0,0,0,60,2,1,0,0.0,0.0,0.1,2,0,40,49,"81,6",7,33,0,5,2,2024-07-07
Rapids,Jasper Löffelsend,21,GER,DM,26-301,6,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,1,1,4,4,"100,0",2,1,0,0,0,2024-07-07
Rapids,Sam Vines,3,USA,LB,25-037,90,0,0,0,0,2,0,0,0,64,0,2,1,0.1,0.1,0.0,2,0,46,54,"85,2",6,34,2,0,0,2024-07-07
Rapids,Andreas Maxsø,5,DEN,CB,30-111,90,0,0,0,0,0,0,0,0,66,1,2,0,0.0,0.0,0.0,0,0,46,55,"83,6",5,26,0,0,0,2024-07-07
Rapids,Michael Edwards,34,USA,CB,23-223,85,0,0,0,0,0,0,0,0,50,1,2,1,0.0,0.0,0.0,0,0,35,42,"83,3",3,36,0,0,0,2024-07-07
Rapids,Sebastian Anderson,22,USA,CB,21-334,5,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,1,0,6,7,"85,7",1,0,0,0,0,2024-07-07
Rapids,Keegan Rosenberry,2,USA,RB,30-209,90,0,0,0,0,0,0,0,0,70,1,4,3,0.0,0.0,0.0,1,0,40,57,"70,2",8,29,0,0,0,2024-07-07
Rapids,Zack Steffen,95,USA,GK,29-096,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,20,29,"69,0",0,15,0,0,0,2024-07-07
St. Louis,Nökkvi Þórisson,29,ISL,"FW,AM",24-329,90,0,0,0,0,2,1,0,0,25,1,0,0,0.1,0.1,0.3,1,0,12,17,"70,6",2,12,0,0,0,2024-07-07
St. Louis,Indiana Vassilev,19,USA,"LW,DM",23-142,90,0,0,0,0,2,0,0,0,55,1,0,0,0.1,0.1,0.1,1,0,34,47,"72,3",5,36,6,0,0,2024-07-07
St. Louis,Hosei Kijima,85,JPN,RW,22-006,58,0,0,0,0,0,0,0,0,21,1,0,1,0.0,0.0,0.2,2,0,9,15,"60,0",0,15,1,2,2,2024-07-07
Philadelphia,Samuel Adeniran,16,USA,FW,25-281,32,0,0,0,0,1,0,0,0,11,0,0,0,0.3,0.3,0.0,0,0,6,8,"75,0",1,5,1,2,0,2024-07-07
St. Louis,Samuel Adeniran,16,USA,FW,25-281,32,0,0,0,0,1,0,0,0,11,0,0,0,0.3,0.3,0.0,0,0,6,8,"75,0",1,5,1,2,0,2024-07-07
St. Louis,John Klein,41,USA,"AM,RW",24-233,90,1,0,0,0,2,1,0,0,41,5,0,0,0.3,0.3,0.0,0,0,18,28,"64,3",3,20,0,0,0,2024-07-07
St. Louis,Chris Durkin,8,USA,DM,24-150,90,0,0,0,0,1,0,1,0,51,4,1,1,0.1,0.1,0.1,2,0,31,43,"72,1",5,25,0,0,0,2024-07-07
St. Louis,Njabulo Blom,6,RSA,DM,24-209,77,0,0,0,0,0,0,0,0,35,0,3,0,0.0,0.0,0.0,1,0,25,29,"86,2",4,16,1,2,0,2024-07-07
St. Louis,Anthony Markanich,13,PHI,LW,24-194,13,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,5,"40,0",0,2,0,0,0,2024-07-07
St. Louis,Jayden Reid,99,USA,LB,22-312,90,0,1,0,0,0,0,0,0,62,3,1,0,0.0,0.0,0.3,5,2,33,48,"68,8",5,26,2,6,5,2024-07-07
St. Louis,Tim Parker,26,USA,CB,31-135,90,0,0,0,0,0,0,0,0,59,0,0,0,0.0,0.0,0.0,0,0,49,54,"90,7",2,37,0,0,0,2024-07-07
St. Louis,Michael Wentzel,40,GER,CB,22-088,78,0,0,0,0,0,0,0,0,44,1,0,1,0.0,0.0,0.0,0,0,20,32,"62,5",2,22,0,0,0,2024-07-07
St. Louis,Joshua Yaro,15,GHA,CB,29-232,12,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,6,7,"85,7",0,5,0,0,0,2024-07-07
St. Louis,Akil Watts,20,USA,RB,24-154,58,0,0,0,0,0,0,0,0,51,2,0,1,0.0,0.0,0.0,2,0,30,43,"69,8",2,16,3,1,0,2024-07-07
St. Louis,Tomas Totland,14,NOR,RB,25-283,32,0,0,0,0,1,1,0,0,15,0,2,0,0.1,0.1,0.0,0,0,6,11,"54,5",0,4,0,0,0,2024-07-07
St. Louis,Roman Bürki,1,SUI,GK,33-236,31,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,8,15,"53,3",0,7,0,0,0,2024-07-07
St. Louis,Benjamin Lundt,39,GER,GK,28-287,59,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,21,26,"80,8",0,14,0,0,0,2024-07-07
Portland Timbers,Felipe Mora,9,CHI,FW,30-340,90,1,0,0,0,4,2,0,0,24,0,1,0,0.9,0.9,0.2,3,0,11,16,"68,8",2,15,1,0,0,2024-07-07
Portland Timbers,Jonathan Rodríguez,14,URU,LW,31-001,90,2,1,0,0,4,3,0,0,32,4,0,0,0.8,0.8,0.5,5,2,19,23,"82,6",3,21,4,3,2,2024-07-07
Portland Timbers,Santiago Moreno,30,COL,RW,24-077,75,0,2,0,0,2,0,0,0,57,4,0,1,0.2,0.2,0.9,6,3,33,41,"80,5",6,43,7,5,3,2024-07-07
Portland Timbers,Cristhian Paredes,22,PAR,RW,26-050,15,0,0,0,0,0,0,0,0,14,2,0,0,0.0,0.0,0.1,0,0,11,13,"84,6",0,11,1,0,0,2024-07-07
Portland Timbers,Eryk Williamson,19,USA,AM,27-026,84,1,0,0,0,1,1,0,0,55,1,0,1,0.5,0.5,0.2,2,0,35,48,"72,9",5,36,2,4,3,2024-07-07
Portland Timbers,Victor Enriquez,46,,AM,,6,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.0,2,0,8,8,"100,0",2,6,0,1,0,2024-07-07
Portland Timbers,David Ayala,24,ARG,DM,21-347,45,0,0,0,0,0,0,0,0,40,1,1,0,0.0,0.0,0.0,1,0,33,37,"89,2",3,27,0,0,0,2024-07-07
Portland Timbers,Antony,11,BRA,DM,22-303,45,0,0,0,0,3,2,0,0,38,1,0,0,0.5,0.5,0.6,8,0,25,29,"86,2",2,28,5,8,3,2024-07-07
Portland Timbers,Diego Chará,21,COL,DM,38-093,90,0,0,0,0,0,0,0,0,56,0,1,1,0.0,0.0,0.0,0,0,50,52,"96,2",6,37,0,1,0,2024-07-07
Portland Timbers,Claudio Bravo,5,ARG,LB,27-116,90,0,0,0,0,1,0,0,0,62,1,1,0,0.1,0.1,0.0,2,0,49,56,"87,5",4,45,6,0,0,2024-07-07
Portland Timbers,Dario Župarić,13,BIH,CB,32-065,61,0,0,0,0,0,0,0,0,54,0,1,2,0.0,0.0,0.0,0,0,44,47,"93,6",2,36,1,0,0,2024-07-07
Portland Timbers,Zac McGraw,18,CAN,CB,27-029,29,0,0,0,0,0,0,0,0,28,0,1,1,0.0,0.0,0.0,0,0,21,24,"87,5",1,15,0,0,0,2024-07-07
Portland Timbers,Miguel Araujo,2,PER,CB,29-257,90,0,0,0,0,1,0,0,0,73,2,1,1,0.0,0.0,0.0,1,1,62,66,"93,9",4,54,1,0,0,2024-07-07
Portland Timbers,Juan David Mosquera,29,COL,RB,21-306,61,0,1,0,0,1,0,0,0,50,1,0,0,0.2,0.2,0.3,4,1,35,43,"81,4",3,33,3,1,1,2024-07-07
Portland Timbers,Eric Miller,15,USA,RB,31-174,29,0,0,0,0,1,0,0,0,28,1,0,0,0.0,0.0,0.0,0,0,25,26,"96,2",0,14,0,0,0,2024-07-07
Portland Timbers,James Pantemis,41,CAN,GK,27-137,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,30,34,"88,2",0,20,0,0,0,2024-07-07
Nashville,Forster Ajago,21,GHA,FW,22-326,62,0,0,0,0,2,0,0,0,21,4,2,0,0.5,0.5,0.1,1,0,7,11,"63,6",0,10,1,0,0,2024-07-07
Nashville,Teal Bunbury,12,USA,FW,34-131,28,0,0,0,0,0,0,0,0,11,2,0,0,0.0,0.0,0.0,0,0,8,10,"80,0",0,7,0,0,0,2024-07-07
Nashville,Sam Surridge,9,ENG,LW,25-345,90,1,0,0,0,3,2,0,0,44,1,1,2,1.0,1.0,0.0,2,0,28,34,"82,4",3,24,2,0,0,2024-07-07
Nashville,Alex Muyl,19,USA,RW,28-281,90,0,0,0,0,1,0,0,0,60,2,2,0,0.1,0.1,0.0,4,1,47,52,"90,4",7,45,4,4,2,2024-07-07
Nashville,Hany Mukhtar,10,GER,AM,29-108,77,0,0,0,0,3,1,0,0,59,1,0,0,0.1,0.1,0.5,5,0,42,53,"79,2",4,30,2,1,1,2024-07-07
Nashville,Tyler Boyd,11,USA,AM,29-190,13,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.0,0,0,7,8,"87,5",1,6,1,1,0,2024-07-07
Nashville,Brian Anunga,27,CMR,DM,27-332,34,0,0,0,0,0,0,0,1,30,2,0,0,0.0,0.0,0.0,0,0,21,25,"84,0",0,20,0,1,0,2024-07-07
Nashville,Dru Yearwood,16,ENG,DM,24-141,62,0,0,0,0,0,0,0,0,49,1,1,1,0.0,0.0,0.0,4,0,34,42,"81,0",5,27,2,2,2,2024-07-07
Nashville,Amar Sejdic,6,USA,DM,27-221,28,0,0,0,0,0,0,0,0,31,0,1,0,0.0,0.0,0.0,0,0,26,27,"96,3",2,18,2,0,0,2024-07-07
Nashville,Daniel Lovitz,2,USA,LB,32-315,45,0,0,0,0,0,0,0,0,38,1,1,0,0.0,0.0,0.4,1,0,31,36,"86,1",6,29,2,0,0,2024-07-07
Nashville,Josh Bauer,22,USA,LB,25-351,45,0,0,0,0,1,0,0,0,21,0,0,2,0.2,0.2,0.0,0,0,13,14,"92,9",0,7,1,1,0,2024-07-07
Nashville,Jack Maher,5,USA,CB,24-253,90,0,0,0,0,1,0,0,0,76,4,0,2,0.1,0.1,0.0,0,0,57,62,"91,9",3,38,0,0,0,2024-07-07
Nashville,Walker Zimmerman,25,USA,CB,31-049,72,0,0,0,0,0,0,0,0,53,0,7,0,0.0,0.0,0.0,0,0,39,45,"86,7",3,29,0,0,0,2024-07-07
Nashville,Brent Kallman,44,USA,CB,33-277,18,0,0,0,0,0,0,1,0,10,0,0,0,0.0,0.0,0.0,0,0,8,9,"88,9",0,6,0,0,0,2024-07-07
Nashville,Shaq Moore,18,USA,RB,27-248,90,0,1,0,0,1,0,0,0,59,0,1,0,0.0,0.0,0.9,4,1,47,51,"92,2",3,32,0,1,0,2024-07-07
Nashville,Joe Willis,1,USA,GK,35-332,90,0,0,0,0,0,0,0,0,26,1,0,0,0.0,0.0,0.0,0,0,15,22,"68,2",0,13,0,0,0,2024-07-07
LA Galaxy,Dejan Joveljić,9,SRB,FW,24-335,45,0,0,0,0,1,0,0,0,11,0,0,0,0.1,0.1,0.0,1,0,4,7,"57,1",0,4,0,0,0,2024-07-07
LA Galaxy,Miguel Berry,27,ESP,FW,26-295,45,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.1,2,0,5,7,"71,4",1,3,0,1,0,2024-07-07
LA Galaxy,Joseph Paintsil,28,GHA,LW,26-157,90,0,0,0,0,5,1,0,0,47,1,1,0,0.9,0.9,0.1,6,0,27,31,"87,1",1,31,4,6,3,2024-07-07
LA Galaxy,Gabriel Chaves,11,BRA,RW,23-147,90,2,0,0,0,4,3,0,0,69,0,1,1,1.3,1.3,0.0,4,0,50,59,"84,7",4,39,6,7,6,2024-07-07
LA Galaxy,Riqui Puig,10,ESP,AM,24-329,89,0,0,0,0,2,0,1,0,110,1,0,0,0.1,0.1,0.7,4,1,90,104,"86,5",20,69,7,3,2,2024-07-07
LA Galaxy,Carlos Garcés,25,COL,AM,22-270,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,"100,0",0,1,0,0,0,2024-07-07
LA Galaxy,Diego Fagúndez,7,URU,DM,29-144,64,0,0,0,0,1,0,0,0,68,0,1,1,0.1,0.1,0.2,2,0,52,60,"86,7",2,36,1,1,0,2024-07-07
LA Galaxy,Edwin Cerrillo,20,USA,DM,23-278,26,0,0,0,0,0,0,0,0,21,1,1,0,0.0,0.0,0.0,0,0,18,19,"94,7",3,9,0,0,0,2024-07-07
LA Galaxy,Marky Delgado,8,USA,DM,29-052,90,0,0,0,0,0,0,0,0,107,3,1,2,0.0,0.0,0.0,3,0,90,98,"91,8",11,54,1,0,0,2024-07-07
LA Galaxy,John Nelson,14,USA,LB,25-362,78,0,0,0,0,1,0,1,0,72,0,3,1,0.0,0.0,0.1,1,0,55,63,"87,3",8,32,1,0,0,2024-07-07
LA Galaxy,Mauricio Cuevas,19,USA,"RB,LB",21-148,12,0,1,0,0,0,0,0,0,10,0,1,0,0.0,0.0,0.8,2,2,7,9,"77,8",1,4,1,1,1,2024-07-07
LA Galaxy,Martín Cáceres,22,URU,CB,37-091,90,0,0,0,0,0,0,0,0,87,2,2,1,0.0,0.0,0.0,0,0,75,77,"97,4",4,46,0,0,0,2024-07-07
LA Galaxy,Maya Yoshida,4,JPN,CB,35-318,90,0,0,0,0,1,0,0,0,81,2,1,0,0.2,0.2,0.0,1,0,67,70,"95,7",1,44,0,1,0,2024-07-07
LA Galaxy,Miki Yamane,2,JPN,"RB,LB",30-198,90,0,1,0,0,0,0,0,0,89,0,1,2,0.0,0.0,0.3,2,1,67,80,"83,8",6,40,1,3,1,2024-07-07
LA Galaxy,John McCarthy,77,USA,GK,32-003,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,1,0,22,26,"84,6",0,10,0,0,0,2024-07-07
Minnesota Utd,Jeong Sangbin,11,KOR,"FW,LW",22-097,90,0,0,0,0,3,1,1,0,38,0,0,0,0.2,0.2,0.1,4,0,19,30,"63,3",3,22,5,0,0,2024-07-07
Minnesota Utd,Robin Lod,17,FIN,"LW,CM",31-081,90,0,0,0,0,0,0,0,0,66,4,2,1,0.0,0.0,0.2,5,0,46,53,"86,8",8,45,2,4,0,2024-07-07
Minnesota Utd,Bongokuhle Hlongwane,21,RSA,RW,24-017,76,0,0,0,0,1,0,0,0,30,0,1,1,0.0,0.0,0.0,0,0,17,25,"68,0",3,24,1,3,1,2024-07-07
Minnesota Utd,Franco Fragapane,7,ARG,RW,31-152,14,0,0,0,0,1,1,0,0,6,1,0,0,0.1,0.1,0.0,3,0,4,6,"66,7",1,5,2,0,0,2024-07-07
Minnesota Utd,Joseph Rosales,8,HON,LM,23-244,90,0,0,0,0,3,1,0,0,74,5,1,1,0.1,0.1,0.6,4,0,40,61,"65,6",1,47,4,2,2,2024-07-07
Minnesota Utd,Hassani Dotson,31,USA,CM,26-336,76,0,1,0,0,1,1,0,0,50,1,2,0,0.0,0.0,0.1,4,1,40,45,"88,9",7,35,1,0,0,2024-07-07
Minnesota Utd,Carlos Harvey,67,PAN,CM,24-155,14,0,0,0,0,1,1,0,0,15,3,0,0,0.0,0.0,0.0,0,0,9,10,"90,0",4,8,1,1,1,2024-07-07
Minnesota Utd,Alejandro Bran,25,CRC,CM,23-124,60,0,0,0,0,1,0,0,0,45,0,1,3,0.0,0.0,0.0,1,0,36,40,"90,0",4,31,1,0,0,2024-07-07
Minnesota Utd,Teemu Pukki,22,FIN,"CM,FW",34-100,30,1,0,0,0,1,1,0,0,9,0,0,0,0.1,0.1,0.0,1,0,6,7,"85,7",1,5,2,0,0,2024-07-07
Minnesota Utd,D.J. Taylor,27,USA,RM,26-316,44,0,0,0,0,0,0,0,0,17,0,0,1,0.0,0.0,0.0,1,0,13,15,"86,7",1,13,1,0,0,2024-07-07
Minnesota Utd,Caden Clark,37,USA,RM,21-041,46,0,0,0,0,2,0,0,0,33,3,2,2,0.1,0.1,0.0,0,0,17,20,"85,0",1,23,0,0,0,2024-07-07
CF Montréal,Caden Clark,37,USA,RM,21-041,46,0,0,0,0,2,0,0,0,33,3,2,2,0.1,0.1,0.0,0,0,17,20,"85,0",1,23,0,0,0,2024-07-07
Minnesota Utd,Devin Padelford,2,USA,CB,21-186,90,0,0,0,0,0,0,0,0,51,3,4,1,0.0,0.0,0.0,1,0,36,40,"90,0",3,26,0,0,0,2024-07-07
Minnesota Utd,Miguel Tapias,4,MEX,CB,27-180,90,0,0,0,0,1,0,0,0,44,1,1,1,0.0,0.0,0.0,1,0,30,34,"88,2",3,27,0,0,0,2024-07-07
Minnesota Utd,Michael Boxall,15,NZL,CB,35-324,90,0,0,0,0,1,1,0,0,51,2,1,3,0.5,0.5,0.0,2,1,33,41,"80,5",1,26,0,0,0,2024-07-07
Minnesota Utd,Alec Smir,30,USA,GK,25-085,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,11,21,"52,4",0,11,0,0,0,2024-07-07
Toronto FC,Prince Osei Owusu,99,GER,FW,27-188,61,0,0,0,0,3,1,0,0,22,0,0,0,0.3,0.3,0.0,0,0,9,16,"56,3",0,18,1,0,0,2024-07-13
Toronto FC,Deandre Kerr,29,CAN,FW,21-237,29,1,0,0,0,2,1,0,0,7,0,0,0,0.3,0.3,0.0,0,0,1,1,"100,0",0,7,0,2,0,2024-07-13
Toronto FC,Kosi Thompson,47,CAN,AM,21-168,90,0,0,0,0,0,0,0,0,69,2,0,1,0.0,0.0,0.1,1,0,56,61,"91,8",6,50,1,1,1,2024-07-13
Toronto FC,Derrick Etienne,11,HAI,AM,27-231,86,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.1,2,0,29,37,"78,4",0,33,1,2,1,2024-07-13
Atlanta Utd,Derrick Etienne,11,HAI,AM,27-231,86,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.1,2,0,29,37,"78,4",0,33,1,2,1,2024-07-13
Toronto FC,Aimé Mabika,6,ZAM,AM,25-332,4,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,2024-07-13
Toronto FC,Matthew Longstaff,8,ENG,CM,24-114,90,0,0,0,0,1,0,0,0,76,1,1,0,0.1,0.1,0.0,2,0,61,68,"89,7",6,53,2,1,0,2024-07-13
Toronto FC,Raoul Petretta,28,ITA,CM,27-111,45,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,31,32,"96,9",5,29,1,1,0,2024-07-13
Toronto FC,Lorenzo Insigne,24,ITA,CM,33-039,45,0,1,0,0,1,0,0,0,44,0,0,1,0.1,0.1,0.3,3,1,34,40,"85,0",6,36,4,2,1,2024-07-13
Toronto FC,Jahkeele Marshall-Rutty,7,CAN,WB,20-027,90,0,0,0,0,1,0,0,0,51,0,2,0,0.0,0.0,0.3,2,0,33,42,"78,6",2,36,3,4,2,2024-07-13
CF Montréal,Jahkeele Marshall-Rutty,7,CAN,WB,20-027,90,0,0,0,0,1,0,0,0,51,0,2,0,0.0,0.0,0.3,2,0,33,42,"78,6",2,36,3,4,2,2024-07-13
Toronto FC,Federico Bernardeschi,10,ITA,WB,30-148,90,0,0,0,0,2,0,0,0,70,1,0,0,0.1,0.1,0.0,5,0,50,64,"78,1",5,53,4,3,2,2024-07-13
Toronto FC,Shane O'Neill,27,USA,CB,30-315,45,0,0,0,0,0,0,0,0,30,1,0,0,0.0,0.0,0.0,0,0,24,28,"85,7",3,20,0,1,1,2024-07-13
Toronto FC,Nicksoen Gomis,15,FRA,CB,22-120,45,0,0,0,0,0,0,0,0,29,0,0,1,0.0,0.0,0.0,0,0,20,24,"83,3",3,17,0,0,0,2024-07-13
Toronto FC,Kevin Long,5,IRL,CB,33-330,90,0,0,0,0,0,0,0,0,88,1,2,2,0.0,0.0,0.0,0,0,68,78,"87,2",2,53,0,0,0,2024-07-13
Toronto FC,Sigurd Rosted,17,NOR,CB,29-357,60,0,0,0,0,0,0,0,0,62,1,0,0,0.0,0.0,0.1,1,0,44,54,"81,5",8,41,2,3,1,2024-07-13
Toronto FC,Deybi Flores,20,HON,CB,28-027,30,0,0,0,0,0,0,0,0,28,1,0,0,0.0,0.0,0.0,1,1,21,24,"87,5",2,15,0,1,1,2024-07-13
Toronto FC,Sean Johnson,1,USA,GK,35-043,90,0,0,0,0,0,0,0,0,55,0,0,0,0.0,0.0,0.0,0,0,46,52,"88,5",0,32,0,0,0,2024-07-13
Philadelphia,Mikael Uhre,7,DEN,FW,29-287,58,0,0,0,0,1,1,0,0,15,0,0,0,0.2,0.2,0.0,1,0,7,10,"70,0",3,8,3,0,0,2024-07-13
Philadelphia,Quinn Sullivan,33,USA,FW,20-108,32,0,0,0,0,2,0,1,0,18,0,0,0,0.1,0.1,0.0,0,0,10,13,"76,9",1,13,2,3,1,2024-07-13
Philadelphia,Tai Baribo,28,ISR,FW,26-180,90,1,0,0,0,3,1,0,0,29,0,1,1,0.4,0.4,0.0,1,0,13,19,"68,4",2,12,0,1,0,2024-07-13
Philadelphia,Dániel Gazdag,10,HUN,AM,28-133,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.2,3,1,31,39,"79,5",6,30,5,1,1,2024-07-13
Philadelphia,Leon Flach,31,USA,CM,23-136,90,0,0,0,0,0,0,0,0,36,1,2,2,0.0,0.0,0.0,2,0,20,26,"76,9",3,11,1,0,0,2024-07-13
Philadelphia,Jesús Daniel Bueno,20,VEN,CM,25-089,58,0,0,0,0,1,0,0,0,33,0,1,0,0.2,0.2,0.0,0,0,22,29,"75,9",5,17,1,0,0,2024-07-13
Philadelphia,Alejandro Bedoya,11,USA,CM,37-075,32,0,0,0,0,0,0,0,0,22,1,0,0,0.0,0.0,0.0,0,0,13,18,"72,2",0,12,0,1,0,2024-07-13
Philadelphia,Kai Wagner,27,GER,WB,27-149,90,0,1,0,0,0,0,0,0,48,0,0,1,0.0,0.0,0.2,6,1,31,44,"70,5",3,22,0,0,0,2024-07-13
Philadelphia,Olivier Mbaizo,15,CMR,WB,26-333,90,0,0,0,0,0,0,0,0,41,1,2,1,0.0,0.0,0.3,3,0,22,31,"71,0",0,12,1,0,0,2024-07-13
Philadelphia,Damion Lowe,17,JAM,CB,31-069,90,0,0,0,0,2,1,0,0,52,3,1,2,0.0,0.0,0.1,2,0,31,42,"73,8",2,22,1,0,0,2024-07-13
Philadelphia,Jack Elliott,3,ENG,CB,28-323,82,0,0,0,0,0,0,0,0,52,2,3,0,0.0,0.0,0.2,1,0,28,37,"75,7",2,24,0,0,0,2024-07-13
Philadelphia,Christopher Donovan,25,USA,CB,23-340,8,0,0,0,0,1,0,0,0,1,0,0,0,0.1,0.1,0.0,0,0,0,0,,0,0,0,0,0,2024-07-13
Philadelphia,Jakob Glesnes,5,NOR,CB,30-110,90,0,0,0,0,1,0,0,0,53,6,0,1,0.0,0.0,0.0,0,0,35,43,"81,4",6,28,0,0,0,2024-07-13
Philadelphia,Andrew Rick,76,USA,GK,18-165,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,16,33,"48,5",0,16,0,0,0,2024-07-13
NE Revolution,Giacomo Vrioni,9,ALB,FW,25-272,87,1,0,0,0,2,1,0,0,27,1,0,0,0.9,0.9,0.0,1,0,9,17,"52,9",2,16,0,5,2,2024-07-13
NE Revolution,Malcolm Fry,32,USA,FW,19-059,3,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,"100,0",0,0,0,0,0,2024-07-13
NE Revolution,Jack Panayotou,22,USA,AM,20-038,79,0,0,0,0,3,0,0,0,41,2,0,0,0.1,0.1,0.0,3,0,25,32,"78,1",7,28,4,7,6,2024-07-13
NE Revolution,Bobby Wood,17,USA,AM,31-241,11,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,4,6,"66,7",0,3,0,0,0,2024-07-13
NE Revolution,Esmir Bajraktarevic,47,USA,AM,19-125,90,0,0,0,0,1,1,0,0,44,2,0,1,0.0,0.0,0.0,3,1,31,35,"88,6",1,30,3,4,2,2024-07-13
NE Revolution,Thomas McNamara,26,USA,LM,33-158,55,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,1,0,30,34,"88,2",6,28,1,0,0,2024-07-13
NE Revolution,Mark-Anthony Kaye,28,CAN,LM,29-224,35,0,0,0,0,0,0,0,0,28,0,0,1,0.0,0.0,0.1,1,0,21,26,"80,8",6,13,0,1,1,2024-07-13
